PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
206,BD4 9BE,419084,430563,E02002234,53.771063,-1.711936,1.3355640306626881,1.3355640306626881,1.3355640306626881,0,0,0,1,1
207,BD4 9BG,419012,430602,E02002234,53.771416,-1.713026,1.260165338358411,1.260165338358411,1.260165338358411,0,0,0,1,1
208,BD4 9BJ,419199,430695,E02002234,53.772245,-1.710183,1.4428482525892896,1.4428482525892896,1.4428482525892896,0,0,0,1,1
209,BD4 9BL,419246,430715,E02002234,53.772423,-1.709469,1.4898225666165639,1.4898225666165639,1.4898225666165639,0,0,0,1,1
210,BD4 9BN,419227,430881,E02002234,53.773916,-1.709747,1.4810801058686764,1.4810801058686764,1.4810801058686764,0,0,0,1,1
211,BD4 9BS,419178,430938,E02002234,53.77443,-1.710487,1.440475157717054,1.440475157717054,1.440475157717054,0,0,0,1,1
212,BD4 9BT,419139,431090,E02002234,53.775797,-1.711069,1.4349139625775396,1.4349139625775396,1.4349139625775396,0,0,0,1,1
213,BD4 9BU,419205,431026,E02002234,53.77522,-1.710072,1.4835464536036524,1.4835464536036524,1.4835464536036524,0,0,0,1,1
214,BD4 9BX,419142,430903,E02002234,53.774117,-1.711035,1.3996199769937454,1.3996199769937454,1.3996199769937454,0,0,0,1,1
215,BD4 9BY,419068,430873,E02002234,53.77385,-1.71216,1.3222865347571129,1.3222865347571129,1.3222865347571129,0,0,0,1,1
216,BD4 9DA,419043,430940,E02002234,53.774453,-1.712535,1.3077601003242052,1.3077601003242052,1.3077601003242052,0,0,0,1,1
217,BD4 9DB,418966,430963,E02002234,53.774662,-1.713702,1.2366302923671155,1.2366302923671155,1.2366302923671155,0,0,0,1,1
218,BD4 9DD,419021,431070,E02002234,53.775622,-1.712861,1.3159153772184513,1.3159153772184513,1.3159153772184513,0,0,0,1,1
219,BD4 9DE,419000,430900,E02002234,53.774095,-1.71319,1.2587154881068143,1.2587154881068143,1.2587154881068143,0,0,0,1,1
220,BD4 9DG,419000,431000,E02002234,53.774994,-1.713184,1.2778907152021952,1.2778907152021952,1.2778907152021952,0,0,0,1,1
221,BD4 9DH,419062,430989,E02002234,53.774892,-1.712244,1.3359455378120684,1.3359455378120684,1.3359455378120684,0,0,0,1,1
222,BD4 9DJ,419106,430927,E02002234,53.774334,-1.71158,1.3676432575785153,1.3676432575785153,1.3676432575785153,0,0,0,1,1
223,BD4 9DL,419141,430993,E02002234,53.774925,-1.711045,1.414065585466238,1.414065585466238,1.414065585466238,0,0,0,1,1
224,BD4 9DN,419124,431056,E02002234,53.775492,-1.711299,1.4116718740557155,1.4116718740557155,1.4116718740557155,0,0,0,1,1
225,BD4 9DP,419073,431074,E02002234,53.775656,-1.712072,1.3670398970037334,1.3670398970037334,1.3670398970037334,0,0,0,1,1
226,BD4 9DR,419004,431158,E02002234,53.776413,-1.713113,1.3268708603326782,1.3268708603326782,1.3268708603326782,0,0,0,1,1
227,BD4 9DS,418997,431177,E02002234,53.776584,-1.713218,1.32690341773619,1.32690341773619,1.32690341773619,0,0,0,1,1
228,BD4 9DT,419080,431191,E02002234,53.776707,-1.711958,1.4095730133625501,1.4095730133625501,1.4095730133625501,0,0,0,1,1
229,BD4 9DU,419108,431178,E02002234,53.776589,-1.7115340000000001,1.4315700052739229,1.4315700052739229,1.4315700052739229,0,0,0,1,1
230,BD4 9DW,419000,431000,E02002234,53.774994,-1.713184,1.2778907152021952,1.2778907152021952,1.2778907152021952,0,0,0,1,1
231,BD4 9DX,419096,431224,E02002234,53.777003,-1.711713,1.4361615090232647,1.4361615090232647,1.4361615090232647,0,0,0,1,1
232,BD4 9DY,419168,431213,E02002234,53.776917,-1.710625,1.499805880772568,1.499805880772568,1.499805880772568,0,0,0,1,1
233,BD4 9DZ,419005,430975,E02002234,53.774784,-1.713113,1.2772754910354998,1.2772754910354998,1.2772754910354998,0,0,0,1,1
234,BD4 9EA,418714,431250,E02002234,53.777251,-1.717508,1.1011117472808971,1.1011117472808971,1.1011117472808971,0,0,0,1,1
235,BD4 9EB,418716,431172,E02002234,53.77655,-1.717483,1.0665960247441335,1.0665960247441335,1.0665960247441335,0,0,0,1,1
236,BD4 9ED,418855,431298,E02002234,53.777677,-1.715366,1.2477495261469698,1.2477495261469698,1.2477495261469698,0,0,0,1,1
237,BD4 9EE,418904,431247,E02002234,53.777217,-1.714625,1.2685664665282563,1.2685664665282563,1.2685664665282563,0,0,0,1,1
238,BD4 9EF,418902,431176,E02002234,53.776579,-1.71466,1.2381463079943276,1.2381463079943276,1.2381463079943276,0,0,0,1,1
239,BD4 9EG,418811,431345,E02002234,53.778101,-1.716031,1.2328431692636295,1.2328431692636295,1.2328431692636295,0,0,0,1,1
240,BD4 9EH,418989,431351,E02002234,53.778149,-1.713329,1.390967102414714,1.390967102414714,1.390967102414714,0,0,0,1,1
241,BD4 9EJ,419059,431311,E02002234,53.777787,-1.712269,1.4360868636680664,1.4360868636680664,1.4360868636680664,0,0,0,1,1
242,BD4 9EL,419039,431395,E02002234,53.778557,-1.712571,1.455745540951435,1.455745540951435,1.455745540951435,0,0,0,1,1
243,BD4 9EN,418974,431375,E02002234,53.778365,-1.713555,1.3890745408364473,1.3890745408364473,1.3890745408364473,0,0,0,1,1
244,BD4 9EP,418984,431522,E02002234,53.779686,-1.713395,1.4737855610637494,1.4737855610637494,1.4737855610637494,0,0,0,1,1
245,BD4 9EQ,418736,431125,E02002234,53.776127,-1.717182,1.0653165163461922,1.0653165163461922,1.0653165163461922,0,0,0,1,1
246,BD4 9ER,419057,431441,E02002234,53.778955,-1.712292,1.4936968501004435,1.4936968501004435,1.4936968501004435,0,0,0,1,1
247,BD4 9ES,418942,431434,E02002234,53.778896,-1.714037,1.3910217395856863,1.3910217395856863,1.3910217395856863,0,0,0,1,1
248,BD4 9ET,418971,431454,E02002234,53.779075,-1.713596,1.426200154256053,1.426200154256053,1.426200154256053,0,0,0,1,1
249,BD4 9EU,418856,431460,E02002234,53.779133,-1.715341,1.332992978226064,1.332992978226064,1.332992978226064,0,0,0,1,1
250,BD4 9EW,419125,431437,E02002234,53.778917,-1.71126,1.5513882428328458,1.5513882428328458,1.5513882428328458,0,0,0,1,1
251,BD4 9EX,419040,431560,E02002234,53.780025,-1.712542,1.5414579721808799,1.5414579721808799,1.5414579721808799,0,0,0,1,1
252,BD4 9EY,419078,431473,E02002234,53.779242000000004,-1.711971,1.527814674625161,1.527814674625161,1.527814674625161,0,0,0,1,1
253,BD4 9HB,419145,431502,E02002234,53.7795,-1.710953,1.6003463625103118,1.6003463625103118,1.6003463625103118,0,0,0,0,1
254,BD4 9HD,419132,431638,E02002234,53.780723,-1.711142,1.6613124570651931,1.6613124570651931,1.6613124570651931,0,0,0,0,1
255,BD4 9HE,419183,431644,E02002234,53.780775,-1.710367,1.7070741284431643,1.7070741284431643,1.7070741284431643,0,0,0,0,1
256,BD4 9HG,419119,431788,E02002234,53.782072,-1.71133,1.7396026212902744,1.7396026212902744,1.7396026212902744,0,0,0,0,1
257,BD4 9HH,419155,431762,E02002234,53.781837,-1.710785,1.752166795713237,1.752166795713237,1.752166795713237,0,0,0,0,1
258,BD4 9HJ,419251,431689,E02002234,53.781177,-1.709333,1.7886150731781245,1.7886150731781245,1.7886150731781245,0,0,0,0,1
259,BD4 9HL,419196,431529,E02002234,53.779741,-1.710177,1.6580219781414196,1.6580219781414196,1.6580219781414196,0,0,0,0,1
260,BD4 9HN,419107,431399,E02002234,53.778576,-1.711536,1.5178278822053521,1.5178278822053521,1.5178278822053521,0,0,0,1,1
261,BD4 9LB,418820,431167,E02002234,53.776501,-1.715905,1.159074837963445,1.159074837963445,1.159074837963445,0,0,0,1,1
262,BD4 9PY,418686,430612,E02002234,53.771533,-1.717975,0.9346202865335077,0.9346202865335077,0.9346202865335077,0,0,1,1,1
263,BD4 9SA,419235,430506,E02002234,53.77056,-1.709652,1.49237062420833,1.49237062420833,1.49237062420833,0,0,0,1,1
264,BD4 9SH,418866,430978,E02002234,53.774801,-1.715218,1.1424558984923578,1.1424558984923578,1.1424558984923578,0,0,0,1,1
265,BD4 9SN,418612,430950,E02002234,53.774573,-1.719077,0.889685270193896,0.889685270193896,0.889685270193896,0,0,1,1,1
266,BD4 9YJ,418866,430978,E02002234,53.774801,-1.715218,1.1424558984923578,1.1424558984923578,1.1424558984923578,0,0,0,1,1
267,BD4 9YL,418866,430978,E02002234,53.774801,-1.715218,1.1424558984923578,1.1424558984923578,1.1424558984923578,0,0,0,1,1
268,BD4 9YS,418866,430978,E02002234,53.774801,-1.715218,1.1424558984923578,1.1424558984923578,1.1424558984923578,0,0,0,1,1
269,BD4 9YT,418866,430978,E02002234,53.774801,-1.715218,1.1424558984923578,1.1424558984923578,1.1424558984923578,0,0,0,1,1
