PU_ID,pcd,oseast1m,osnrth1m,oslaua,msoa01,lat,long
4312,BD146DU,412502,432191,E08000032,E02002229,53.785908,-1.811735
4313,BD146DW,412430,432136,E08000032,E02002229,53.785401,-1.812828
4314,BD146DX,412484,432161,E08000032,E02002229,53.785639,-1.81201
4315,BD146DY,412531,432136,E08000032,E02002229,53.785398,-1.811295
4316,BD146DZ,412638,432196,E08000032,E02002229,53.785935,-1.809668
4317,BD146EA,412666,432197,E08000032,E02002229,53.785943,-1.809243
4318,BD146EB,412734,432174,E08000032,E02002229,53.785735,-1.808212
4319,BD146ED,412720,432231,E08000032,E02002229,53.786248,-1.808422
4320,BD146EE,412775,432296,E08000032,E02002229,53.786845,-1.807588
4321,BD146EF,412793,432371,E08000032,E02002229,53.787504,-1.807309
4322,BD146EG,412797,432111,E08000032,E02002229,53.785167,-1.807259
4323,BD146EH,412942,432315,E08000032,E02002229,53.786997,-1.805049
4324,BD146EJ,412644,432320,E08000032,E02002229,53.787049,-1.809572
4325,BD146EL,412757,432149,E08000032,E02002229,53.78551,-1.807864
4326,BD146EN,412946,432379,E08000032,E02002229,53.787572,-1.804986
4327,BD146EP,412500,431900,E08000032,E02002229,53.783278,-1.811775
4328,BD146EQ,412640,432142,E08000032,E02002229,53.785464,-1.809643
4329,BD146ER,412193,431701,E08000032,E02002229,53.781496,-1.816442
4330,BD146ES,412318,431752,E08000032,E02002229,53.781952,-1.814543
4331,BD146ET,412374,431817,E08000032,E02002229,53.782535,-1.81369
4332,BD146EU,412212,431841,E08000032,E02002229,53.782754,-1.816148
4333,BD146EW,412934,432409,E08000032,E02002229,53.787842,-1.805167
4334,BD146EX,412347,431873,E08000032,E02002229,53.783039,-1.814098
4335,BD146EY,412485,431895,E08000032,E02002229,53.783233,-1.812002
4336,BD146EZ,412587,431849,E08000032,E02002229,53.782817,-1.810456
4337,BD146FA,411339,431714,E08000032,E02002229,53.781647,-1.829404
4338,BD146FB,411407,431819,E08000032,E02002229,53.782589,-1.828368
4339,BD146FD,411411,431825,E08000032,E02002229,53.782643,-1.828307
4340,BD146FF,411433,431771,E08000032,E02002229,53.782157,-1.827975
4341,BD146HA,412603,431913,E08000032,E02002229,53.783392,-1.810211
4342,BD146HB,412710,431918,E08000032,E02002229,53.783435,-1.808587
4343,BD146HD,412705,431840,E08000032,E02002229,53.782734,-1.808666
4344,BD146HE,412951,431910,E08000032,E02002231,53.783357,-1.80493
4345,BD146HF,412782,431975,E08000032,E02002229,53.783945,-1.807492
4346,BD146HG,412729,431959,E08000032,E02002229,53.783803,-1.808297
4347,BD146HH,412776,432013,E08000032,E02002229,53.784287,-1.807581
4348,BD146HJ,413022,431967,E08000032,E02002229,53.783867,-1.80385
4349,BD146HL,412901,431972,E08000032,E02002229,53.783915,-1.805686
4350,BD146HN,412910,431994,E08000032,E02002229,53.784113,-1.805548
4351,BD146HP,412591,431999,E08000032,E02002229,53.784165,-1.81039
4352,BD146HQ,411561,431443,E08000032,E02002229,53.779192,-1.826042
4353,BD146HR,412519,432048,E08000032,E02002229,53.784608,-1.81148
4354,BD146HS,412518,431958,E08000032,E02002229,53.783799,-1.811499
4355,BD146HT,412261,431827,E08000032,E02002229,53.782627,-1.815405
4356,BD146HU,412841,432075,E08000032,E02002229,53.784842,-1.806592
4357,BD146HW,412789,432082,E08000032,E02002229,53.784907,-1.807381
4358,BD146HX,411586,431447,E08000032,E02002229,53.779227,-1.825663
4359,BD146HZ,411941,431381,E08000032,E02002229,53.778626,-1.820278
4360,BD146JA,412073,431706,E08000032,E02002229,53.781544,-1.818262
4361,BD146JD,412081,431588,E08000032,E02002229,53.780483,-1.818146
4362,BD146JE,412081,431588,E08000032,E02002229,53.780483,-1.818146
4363,BD146JF,412309,431639,E08000032,E02002229,53.780936,-1.814684
4364,BD146JG,412592,431745,E08000032,E02002229,53.781882,-1.810385
4365,BD146JH,412140,431503,E08000032,E02002229,53.779718,-1.817254
4366,BD146JJ,412141,431478,E08000032,E02002229,53.779493,-1.817239
4367,BD146JL,412123,431461,E08000032,E02002229,53.779341,-1.817513
4368,BD146JN,412108,431364,E08000032,E02002229,53.778469,-1.817745
4369,BD146JP,412427,431634,E08000032,E02002229,53.780903,-1.812896
4370,BD146JQ,412140,431583,E08000032,E02002229,53.780437,-1.81725
4371,BD146JR,412317,431578,E08000032,E02002229,53.780388,-1.814565
4372,BD146JS,412350,431626,E08000032,E02002229,53.780819,-1.814062
4373,BD146JT,412063,431635,E08000032,E02002229,53.780906,-1.818417
4374,BD146JU,412537,431791,E08000032,E02002229,53.782297,-1.811217
4375,BD146JW,412247,431415,E08000032,E02002229,53.778939,-1.815636
4376,BD146JX,412444,431228,E08000032,E02002229,53.777239,-1.812651
4377,BD146JY,412428,431559,E08000032,E02002229,53.780215,-1.812881
4378,BD146JZ,412389,431515,E08000032,E02002229,53.77982,-1.813475
4379,BD146LA,412420,431419,E08000032,E02002229,53.778957,-1.813008
4380,BD146LB,412467,431466,E08000032,E02002229,53.779378,-1.812293
4381,BD146LD,412502,431482,E08000032,E02002229,53.779521,-1.811761
4382,BD146LE,412458,431541,E08000032,E02002229,53.780052,-1.812426
4383,BD146LF,412598,431629,E08000032,E02002229,53.78084,-1.810298
4384,BD146LG,412398,431459,E08000032,E02002229,53.779317,-1.81334
4385,BD146LH,412540,431492,E08000032,E02002229,53.779624,-1.811187
4386,BD146LJ,412417,431730,E08000032,E02002229,53.781752,-1.813041
4387,BD146LL,412548,431592,E08000032,E02002229,53.780508,-1.811059
4388,BD146LN,412559,431636,E08000032,E02002229,53.780904,-1.8108900000000001
4389,BD146LP,412500,431676,E08000032,E02002229,53.781265,-1.811784
4390,BD146LQ,412542,431472,E08000032,E02002229,53.779445,-1.811157
4391,BD146LR,412667,431740,E08000032,E02002229,53.781836,-1.809247
4392,BD146LS,412656,431621,E08000032,E02002229,53.780766,-1.809418
4393,BD146LT,412736,431639,E08000032,E02002231,53.780926,-1.808204
4394,BD146LU,412688,431697,E08000032,E02002231,53.781449,-1.80893
4395,BD146LW,412496,431667,E08000032,E02002229,53.781184,-1.811845
4396,BD146LX,412878,431653,E08000032,E02002231,53.781049,-1.806048
4397,BD146LY,413017,431734,E08000032,E02002231,53.781773,-1.803935
4398,BD146LZ,412982,431841,E08000032,E02002231,53.782736,-1.804462
4399,BD146NA,412995,431686,E08000032,E02002231,53.781342,-1.804271
4400,BD146NB,411917,431334,E08000032,E02002229,53.778204,-1.820644
4401,BD146ND,412107,431430,E08000032,E02002229,53.779063,-1.817757
4402,BD146NE,412826,431736,E08000032,E02002231,53.781796,-1.806834
4403,BD146NF,412319,431442,E08000032,E02002229,53.779166,-1.81454
4404,BD146NG,412069,431351,E08000032,E02002229,53.778354,-1.818337
4405,BD146NH,412802,431819,E08000032,E02002231,53.782543,-1.807195
4406,BD146NJ,412978,431903,E08000032,E02002231,53.783293,-1.80452
4407,BD146NL,412035,431337,E08000032,E02002229,53.778228,-1.818853
4408,BD146NN,412047,431465,E08000032,E02002229,53.779379,-1.818666
4409,BD146NP,411759,431539,E08000032,E02002229,53.78005,-1.823034
4410,BD146NQ,412973,431787,E08000032,E02002231,53.782251,-1.804601
4411,BD146NR,411651,431560,E08000032,E02002229,53.780241,-1.824672
4412,BD146NS,411683,431564,E08000032,E02002229,53.780277,-1.824186
4413,BD146NT,411693,431593,E08000032,E02002229,53.780537,-1.824034
4414,BD146NU,411717,431612,E08000032,E02002229,53.780707,-1.823669
4415,BD146NW,411982,431572,E08000032,E02002229,53.780342,-1.819649
4416,BD146NX,411728,431607,E08000032,E02002229,53.780662,-1.823502
4417,BD146NY,411272,431327,E08000032,E02002229,53.778155,-1.830432
4418,BD146PA,411681,431638,E08000032,E02002229,53.780942,-1.824214
4419,BD146PB,411598,431579,E08000032,E02002229,53.780413,-1.825476
4420,BD146PD,411529,431481,E08000032,E02002229,53.779534,-1.826526
4421,BD146PE,411437,431460,E08000032,E02002229,53.779347,-1.827923
4422,BD146PF,411297,431341,E08000032,E02002229,53.778281,-1.830052
4423,BD146PG,411361,431382,E08000032,E02002229,53.778648,-1.829079
4424,BD146PH,411376,431357,E08000032,E02002229,53.778423,-1.828853
4425,BD146PJ,411334,431263,E08000032,E02002229,53.777593,-1.829496
4426,BD146PL,411366,431263,E08000032,E02002229,53.777578,-1.829008
4427,BD146PN,411484,431306,E08000032,E02002229,53.777962,-1.827216
4428,BD146PP,411517,431209,E08000032,E02002229,53.777104,-1.826721
4429,BD146PQ,411424,431365,E08000032,E02002229,53.778494,-1.828124
4430,BD146PR,411298,430962,E08000032,E02002229,53.774889,-1.830053
4431,BD146PS,411314,430880,E08000032,E02002240,53.774137,-1.829811
4432,BD146PT,410955,431179,E08000032,E02002229,53.776832,-1.835248
4433,BD146PU,410362,431238,E08000032,E02002229,53.777374,-1.844244
4434,BD146PW,411450,431258,E08000032,E02002229,53.777531,-1.827733
4435,BD146PX,410223,431367,E08000032,E02002229,53.778536,-1.846349
4436,BD146PY,410534,431737,E08000032,E02002229,53.781856,-1.841617
4437,BD146PZ,410824,432126,E08000032,E02002229,53.785346,-1.837202
4438,BD146QA,411287,432251,E08000032,E02002229,53.78646,-1.830171
4439,BD146QB,411638,431492,E08000032,E02002229,53.779631,-1.824872
4440,BD146QD,411585,431351,E08000032,E02002229,53.778364,-1.825681
4441,BD146QE,411722,431411,E08000032,E02002229,53.778901,-1.8236
4442,BD146QF,411710,431428,E08000032,E02002229,53.779054,-1.823782
4443,BD146QG,411777,431638,E08000032,E02002229,53.78094,-1.822757
4444,BD146QH,411962,431675,E08000032,E02002229,53.781268,-1.819948
4445,BD146QJ,411945,431637,E08000032,E02002229,53.780927,-1.820208
4446,BD146QL,411962,431666,E08000032,E02002229,53.781187,-1.819949
4447,BD146QN,411908,431725,E08000032,E02002229,53.781719,-1.820766
4448,BD146QP,411897,431700,E08000032,E02002229,53.781494,-1.820934
4449,BD146QQ,411972,431491,E08000032,E02002229,53.779614,-1.819803
4450,BD146QR,411886,431667,E08000032,E02002229,53.781198,-1.821102
4451,BD146QS,411887,431632,E08000032,E02002229,53.780883,-1.821088
4452,BD146QT,411922,431626,E08000032,E02002229,53.780829,-1.820557
4453,BD146QU,411902,431569,E08000032,E02002229,53.780317,-1.820863
4454,BD146QW,411932,431867,E08000032,E02002229,53.782994,-1.820396
4455,BD146QX,411884,431585,E08000032,E02002229,53.780461,-1.821135
4456,BD146QY,411848,431502,E08000032,E02002229,53.77973,-1.821687
4457,BD146QZ,411846,431570,E08000032,E02002229,53.780327,-1.821713
4458,BD146RA,411880,431657,E08000032,E02002229,53.781108,-1.821193
4459,BD146RB,411824,431702,E08000032,E02002229,53.781514,-1.822041
4460,BD146RD,411803,431688,E08000032,E02002229,53.781388,-1.822361
4461,BD146RE,411774,431724,E08000032,E02002229,53.781713,-1.822799
4462,BD146RF,411746,431757,E08000032,E02002229,53.78201,-1.823223
4463,BD146RG,411757,431822,E08000032,E02002229,53.782594,-1.823054
4464,BD146RH,411808,431816,E08000032,E02002229,53.782539,-1.82228
4465,BD146RJ,411786,431842,E08000032,E02002229,53.782773,-1.822613
4466,BD146RL,411798,431912,E08000032,E02002229,53.783402,-1.822428
4467,BD146RN,411827,431985,E08000032,E02002229,53.784057,-1.821985
4468,BD146RP,411817,432012,E08000032,E02002229,53.7843,-1.822136
4469,BD146RQ,411666,431785,E08000032,E02002229,53.782263,-1.824436
4470,BD146RR,411742,431927,E08000032,E02002229,53.783538,-1.823277
4471,BD146RS,411654,431873,E08000032,E02002229,53.783055,-1.824615
4472,BD146RT,411573,431802,E08000032,E02002229,53.782418,-1.825847
4473,BD146RU,411648,431807,E08000032,E02002229,53.782461,-1.824708
4474,BD146RW,411921,432051,E08000032,E02002229,53.784648,-1.820556
4475,BD146RX,411731,431868,E08000032,E02002229,53.783008,-1.823446
4476,BD146RY,411682,431936,E08000032,E02002229,53.78362,-1.824188
4477,BD146RZ,411613,431934,E08000032,E02002229,53.783604,-1.825235
4478,BD146SA,411553,431864,E08000032,E02002229,53.782976,-1.826148
4479,BD146SB,411545,431814,E08000032,E02002229,53.782527,-1.826271
4480,BD146SD,411499,431784,E08000032,E02002229,53.782258,-1.82697
4481,BD146SE,411524,431739,E08000032,E02002229,53.781853,-1.826593
4482,BD146SG,411407,431475,E08000032,E02002229,53.779483,-1.828378
4483,BD146SH,411425,431677,E08000032,E02002229,53.781298,-1.828097
4484,BD146SJ,411478,431641,E08000032,E02002229,53.780973,-1.827294
4485,BD146SL,411401,431621,E08000032,E02002229,53.780795,-1.828464
4486,BD146SN,411342,431558,E08000032,E02002229,53.78023,-1.829361
4487,BD146SP,411697,431695,E08000032,E02002229,53.781468,-1.823972
4488,BD146SQ,411436,431704,E08000032,E02002229,53.781555,-1.827932
4489,BD146SR,411600,431600,E08000032,E02002229,53.780602,-1.825445
4490,BD146ST,412012,431572,E08000032,E02002229,53.780341,-1.819193
4491,BD146SU,411988,431713,E08000032,E02002229,53.781609,-1.819552
4492,BD146SW,411451,431534,E08000032,E02002229,53.780012,-1.827708
4493,BD146SX,411600,431600,E08000032,E02002229,53.780602,-1.825445
4494,BD146SY,411600,431600,E08000032,E02002229,53.780602,-1.825445
4495,BD146SZ,411600,431600,E08000032,E02002229,53.780602,-1.825445
4496,BD146TA,410802,432372,E08000032,E02002225,53.787558,-1.837528
4497,BD146TB,410800,432100,E08000032,E02002229,53.785113,-1.837568
4498,BD146TE,412825,432159,E08000032,E02002229,53.785598,-1.806832
4499,BD146TF,412794,432234,E08000032,E02002229,53.786273,-1.807299
4500,BD146TG,412817,432216,E08000032,E02002229,53.78611,-1.806951
4501,BD146UA,412529,433129,E08000032,E02002222,53.794323,-1.811285
4502,BD146UD,412529,433129,E08000032,E02002222,53.794323,-1.811285
4503,BD146UF,412700,432100,E08000032,E02002229,53.785071,-1.808731
4504,BD146UG,412529,433129,E08000032,E02002222,53.794323,-1.811285
4505,BD146UH,412261,431827,E08000032,E02002229,53.782627,-1.815405
4506,BD146UJ,412261,431827,E08000032,E02002229,53.782627,-1.815405
4507,BD146UL,416178,434065,E08000032,E02002221,53.802636,-1.755843
4508,BD146UN,412529,433129,E08000032,E02002222,53.794323,-1.811285
4509,BD146UQ,412700,432100,E08000032,E02002229,53.785071,-1.808731
4510,BD146UR,412529,433129,E08000032,E02002222,53.794323,-1.811285
4511,BD146UT,412260,431826,E08000032,E02002229,53.782618,-1.81542
4512,BD146UU,412529,433129,E08000032,E02002222,53.794323,-1.811285
4513,BD146UW,412529,433129,E08000032,E02002222,53.794323,-1.811285
4514,BD146UZ,412700,432100,E08000032,E02002229,53.785071,-1.808731
4515,BD146WA,412529,433129,E08000032,E02002222,53.794323,-1.811285
4516,BD146WQ,412529,433129,E08000032,E02002222,53.794323,-1.811285
4517,BD146WR,412529,433129,E08000032,E02002222,53.794323,-1.811285
4518,BD146WS,412529,433129,E08000032,E02002222,53.794323,-1.811285
4519,BD146WT,412529,433129,E08000032,E02002222,53.794323,-1.811285
4520,BD146WU,412529,433129,E08000032,E02002222,53.794323,-1.811285
4521,BD146WW,412529,433129,E08000032,E02002222,53.794323,-1.811285
4522,BD146WX,412529,433129,E08000032,E02002222,53.794323,-1.811285
4523,BD146WY,412529,433129,E08000032,E02002222,53.794323,-1.811285
4524,BD146WZ,412529,433129,E08000032,E02002222,53.794323,-1.811285
4525,BD146XA,412529,433129,E08000032,E02002222,53.794323,-1.811285
4526,BD146XB,412529,433129,E08000032,E02002222,53.794323,-1.811285
4527,BD146XD,412529,433129,E08000032,E02002222,53.794323,-1.811285
4528,BD146YZ,412529,433129,E08000032,E02002222,53.794323,-1.811285
4529,BD146ZW,412529,433129,E08000032,E02002222,53.794323,-1.811285
4530,BD150AA,409247,436375,E08000032,E02002204,53.823566,-1.861011
4531,BD150AB,409268,436333,E08000032,E02002204,53.823188,-1.860693
4532,BD150AD,409242,436347,E08000032,E02002204,53.823314,-1.861088
4533,BD150AE,409345,436450,E08000032,E02002204,53.824238,-1.85952
4534,BD150AG,409200,436300,E08000032,E02002204,53.822893,-1.861727
4535,BD150AH,409364,436277,E08000032,E02002204,53.822697,-1.859239
4536,BD150AJ,409227,436318,E08000032,E02002204,53.823054,-1.861316
4537,BD150AL,409175,436220,E08000032,E02002204,53.822174,-1.862109
4538,BD150AN,409252,436344,E08000032,E02002204,53.823302,-1.860938
4539,BD150AP,409339,436276,E08000032,E02002204,53.822675,-1.859616
4540,BD150AQ,409354,436234,E08000032,E02002204,53.822297,-1.85939
4541,BD150AR,409262,436282,E08000032,E02002204,53.82273,-1.860786
4542,BD150AS,409325,436230,E08000032,E02002204,53.822261,-1.85983
4543,BD150AT,409539,436286,E08000032,E02002204,53.822761,-1.856578
4544,BD150AU,409200,436200,E08000032,E02002204,53.821994,-1.86173
4545,BD150AW,409354,436234,E08000032,E02002204,53.822297,-1.85939
4546,BD150AX,409320,436201,E08000032,E02002204,53.822001,-1.859907
4547,BD150AY,409406,436185,E08000032,E02002204,53.821855,-1.858601
4548,BD150AZ,409513,436260,E08000032,E02002204,53.822528,-1.856974
4549,BD150BA,409409,436123,E08000032,E02002204,53.821298,-1.858557
4550,BD150BB,409439,436111,E08000032,E02002204,53.82119,-1.858102
4551,BD150BD,409521,436066,E08000032,E02002204,53.820784,-1.856858
4552,BD150BE,408693,436427,E08000032,E02002213,53.824057,-1.869428
4553,BD150BG,408885,436421,E08000032,E02002204,53.823986,-1.866509
4554,BD150BH,408919,436552,E08000032,E02002204,53.825162,-1.865988
4555,BD150BJ,408486,436630,E08000032,E02002213,53.825871,-1.872564
4556,BD150BL,408458,437134,E08000032,E02002213,53.830401,-1.872976
4557,BD150BN,408028,436661,E08000032,E02002213,53.826156,-1.879521
4558,BD150BP,408253,435707,E08000032,E02002213,53.817579,-1.876128
4559,BD150BQ,408961,436534,E08000032,E02002204,53.825,-1.865351
4560,BD150BS,407954,435512,E08000032,E02002213,53.815831,-1.880675
4561,BD150BT,408340,435735,E08000032,E02002213,53.817829,-1.874806
4562,BD150BU,408590,436013,E08000032,E02002213,53.820323,-1.871001
4563,BD150BW,408094,436198,E08000032,E02002213,53.821994,-1.878531
4564,BD150BX,408413,435584,E08000032,E02002213,53.816471,-1.873701
4565,BD150BY,408420,435499,E08000032,E02002213,53.815721,-1.8736
4566,BD150BZ,408679,435061,E08000032,E02002213,53.811766,-1.869676
4567,BD150DA,408658,435492,E08000032,E02002213,53.81564,-1.869983
4568,BD150DB,408690,435539,E08000032,E02002213,53.816062,-1.869495
4569,BD150DD,408863,435275,E08000032,E02002213,53.8137,-1.866878
4570,BD150DE,409026,435480,E08000032,E02002213,53.815526,-1.864394
4571,BD150DG,409324,436323,E08000032,E02002204,53.823097,-1.859843
4572,BD150DH,409737,436028,E08000032,E02002204,53.820438,-1.853578
4573,BD150DJ,409906,436077,E08000032,E02002204,53.820876,-1.851009
4574,BD150DL,409672,436494,E08000032,E02002204,53.824642,-1.854553
4575,BD150DN,409758,436497,E08000032,E02002204,53.824653,-1.853244
4576,BD150DP,409038,436634,E08000032,E02002204,53.825897,-1.864178
4577,BD150DQ,410095,435575,E08000032,E02002204,53.81636,-1.848155
4578,BD150DR,409749,436139,E08000032,E02002204,53.821436,-1.853392
4579,BD150DS,409400,436600,E08000032,E02002204,53.825586,-1.85868
4580,BD150DT,409392,436040,E08000032,E02002204,53.820552,-1.858818
4581,BD150DU,408969,436688,E08000032,E02002204,53.826384,-1.865225
4582,BD150DW,409746,436516,E08000032,E02002204,53.824824,-1.853426
4583,BD150DX,409202,436454,E08000032,E02002204,53.824291,-1.861694
4584,BD150DY,409230,436404,E08000032,E02002204,53.823827,-1.861268
4585,BD150DZ,409238,436456,E08000032,E02002204,53.824294,-1.861145
4586,BD150EA,409260,436564,E08000032,E02002204,53.825264,-1.860808
4587,BD150EB,409199,436631,E08000032,E02002204,53.825868,-1.861732
4588,BD150ED,409170,436555,E08000032,E02002204,53.825185,-1.862175
4589,BD150EE,409186,436538,E08000032,E02002204,53.825032,-1.861933
4590,BD150EF,409169,436420,E08000032,E02002204,53.823972,-1.862194
4591,BD150EG,409089,436710,E08000032,E02002204,53.82658,-1.863401
4592,BD150EH,409121,436456,E08000032,E02002204,53.824296,-1.862923
4593,BD150EJ,409032,436691,E08000032,E02002204,53.82641,-1.864268
4594,BD150EL,409026,436692,E08000032,E02002204,53.826433,-1.864361
4595,BD150EN,409046,436743,E08000032,E02002204,53.826877,-1.864054
4596,BD150EP,409010,436650,E08000032,E02002204,53.826042,-1.864603
4597,BD150EQ,409081,436549,E08000032,E02002204,53.825147,-1.86353
4598,BD150ER,409039,436801,E08000032,E02002204,53.827398,-1.864158
4599,BD150ES,408913,436950,E08000032,E02002204,53.82874,-1.866068
4600,BD150ET,408964,436739,E08000032,E02002204,53.826842,-1.865299
4601,BD150EU,408860,436979,E08000032,E02002204,53.829001,-1.866873
4602,BD150EX,408913,436780,E08000032,E02002204,53.827212,-1.866073
4603,BD150EY,408927,436865,E08000032,E02002204,53.827976,-1.865858
4604,BD150EZ,408825,436875,E08000032,E02002204,53.828067,-1.867407
4605,BD150FA,409550,436098,E08000032,E02002204,53.821071,-1.856416
4606,BD150FB,409607,436166,E08000032,E02002204,53.821681,-1.855549
4607,BD150FD,409799,436063,E08000032,E02002204,53.820752,-1.852635
4608,BD150FE,409592,436039,E08000032,E02002204,53.82054,-1.85578
4609,BD150FG,409678,436055,E08000032,E02002204,53.820682,-1.854473
4610,BD150FH,409632,436146,E08000032,E02002204,53.821501,-1.855169
4611,BD150FJ,409525,436167,E08000032,E02002204,53.821692,-1.856794
4612,BD150FL,409785,436098,E08000032,E02002204,53.821067,-1.852847
4613,BD150FN,409616,436197,E08000032,E02002204,53.82196,-1.855411
4614,BD150FP,409003,435870,E08000032,E02002204,53.819046,-1.864735
4615,BD150HA,408746,436939,E08000032,E02002204,53.828644,-1.868606
4616,BD150HB,408775,436740,E08000032,E02002204,53.826855,-1.868171
4617,BD150HD,408705,436915,E08000032,E02002204,53.828429,-1.869229
4618,BD150HE,408799,436737,E08000032,E02002204,53.826827,-1.867806
4619,BD150HF,409479,435683,E08000032,E02002204,53.817342,-1.857508
4620,BD150HH,408976,436590,E08000032,E02002204,53.825503,-1.865121
4621,BD150HJ,409127,436576,E08000032,E02002204,53.825375,-1.862828
4622,BD150HL,409194,436289,E08000032,E02002204,53.822794,-1.861818
4623,BD150HN,408971,436266,E08000032,E02002204,53.822591,-1.865207
4624,BD150HP,409330,436161,E08000032,E02002204,53.821641,-1.859756
4625,BD150HQ,408929,436674,E08000032,E02002204,53.826259,-1.865833
4626,BD150HR,409361,436093,E08000032,E02002204,53.821029,-1.859288
4627,BD150HS,409246,436126,E08000032,E02002204,53.821328,-1.861033
4628,BD150HT,409190,436199,E08000032,E02002204,53.821985,-1.861882
4629,BD150HU,409135,436060,E08000032,E02002204,53.820737,-1.862721
4630,BD150HW,409206,436154,E08000032,E02002204,53.82158,-1.86164
4631,BD150HX,409335,436035,E08000032,E02002204,53.820509,-1.859684
4632,BD150HY,409284,436058,E08000032,E02002204,53.820716,-1.860458
4633,BD150JA,409248,435992,E08000032,E02002204,53.820138,-1.86101
4634,BD150JB,409296,435978,E08000032,E02002204,53.819997,-1.860278
4635,BD150JD,409307,435957,E08000032,E02002204,53.819808,-1.860112
4636,BD150JE,409328,435964,E08000032,E02002204,53.819871,-1.859793
4637,BD150JF,409572,435627,E08000032,E02002204,53.816837,-1.856097
4638,BD150JG,409319,435834,E08000032,E02002204,53.818717,-1.859936
4639,BD150JH,409359,435896,E08000032,E02002204,53.819259,-1.859324
4640,BD150JJ,409331,435920,E08000032,E02002204,53.819475,-1.859748
4641,BD150JL,409330,435899,E08000032,E02002204,53.819286,-1.859764
4642,BD150JN,409336,435879,E08000032,E02002204,53.819106,-1.859674
4643,BD150JP,409498,435694,E08000032,E02002204,53.817441,-1.857219
4644,BD150JQ,409325,435923,E08000032,E02002204,53.819502,-1.859839
4645,BD150JR,409445,435661,E08000032,E02002204,53.817145,-1.858025
4646,BD150JS,409553,435830,E08000032,E02002204,53.818662,-1.856379
4647,BD150JT,409594,435718,E08000032,E02002204,53.817655,-1.85576
4648,BD150JU,409451,435612,E08000032,E02002204,53.816705,-1.857935
4649,BD150JW,409400,435825,E08000032,E02002204,53.81862,-1.858703
4650,BD150JX,409667,435614,E08000032,E02002204,53.816719,-1.854654
4651,BD150JY,409744,435622,E08000032,E02002204,53.816789,-1.853484
4652,BD150JZ,409877,435555,E08000032,E02002204,53.816184,-1.851467
4653,BD150LA,409909,435448,E08000032,E02002204,53.815222,-1.850984
4654,BD150LB,409976,435551,E08000032,E02002204,53.816147,-1.849963
4655,BD150LD,409358,435842,E08000032,E02002204,53.818773,-1.859341
4656,BD150LE,409997,435485,E08000032,E02002204,53.815553,-1.849646
4657,BD150LF,409018,435748,E08000032,E02002204,53.817935,-1.864508
4658,BD150LG,408976,435824,E08000032,E02002204,53.818618,-1.865143
4659,BD150LH,409333,435606,E08000032,E02002204,53.816653,-1.859727
4660,BD150LJ,409293,435662,E08000032,E02002204,53.817157,-1.860333
4661,BD150LL,409279,435782,E08000032,E02002204,53.818236,-1.860542
4662,BD150LN,409213,435675,E08000032,E02002204,53.817275,-1.861548
4663,BD150LP,409248,435849,E08000032,E02002204,53.818838,-1.861011
4664,BD150LQ,409599,435518,E08000032,E02002204,53.815857,-1.85569
4665,BD150LR,409240,435956,E08000032,E02002204,53.8198,-1.86113
4666,BD150LS,409228,436025,E08000032,E02002204,53.820421,-1.86131
4667,BD150LT,409183,435965,E08000032,E02002204,53.819882,-1.861995
4668,BD150LU,409157,435937,E08000032,E02002204,53.819631,-1.862391
4669,BD150LW,409157,435767,E08000032,E02002204,53.818103,-1.862396
4670,BD150LX,409070,435784,E08000032,E02002204,53.818257,-1.863717
4671,BD150LY,409137,435690,E08000032,E02002204,53.817411,-1.862702
4672,BD150LZ,409038,435691,E08000032,E02002204,53.817422,-1.864206
4673,BD150NA,408932,435576,E08000032,E02002204,53.81639,-1.865819
4674,BD150NB,408844,435565,E08000032,E02002204,53.816293,-1.867156
4675,BD150ND,409166,435583,E08000032,E02002204,53.816449,-1.862265
4676,BD150NE,409470,435858,E08000032,E02002204,53.818915,-1.857639
4677,BD150NF,409480,435740,E08000032,E02002204,53.817855,-1.857491
4678,BD150NG,409394,435628,E08000032,E02002204,53.816849,-1.8588
4679,BD150NH,409094,436138,E08000032,E02002204,53.821439,-1.863342
4680,BD150NJ,409224,435796,E08000032,E02002204,53.818377,-1.86138
4681,BD150NL,408970,435666,E08000032,E02002204,53.817198,-1.865239
4682,BD150NP,409250,435628,E08000032,E02002204,53.816852,-1.860987
4683,BD150NQ,409414,435927,E08000032,E02002204,53.819551,-1.85849
4684,BD150WY,412529,433129,E08000032,E02002222,53.794323,-1.811285
4685,BD150WZ,412529,433129,E08000032,E02002222,53.794323,-1.811285
4686,BD150XA,409100,436100,E08000032,E02002204,53.821097,-1.863252
4687,BD150XJ,409416,435919,E08000032,E02002204,53.819464,-1.858457
4688,BD150YB,412529,433129,E08000032,E02002222,53.794323,-1.811285
4689,BD150YD,409169,436177,E08000032,E02002204,53.821788,-1.862202
4690,BD150YE,412529,433129,E08000032,E02002222,53.794323,-1.811285
4691,BD150YF,412529,433129,E08000032,E02002222,53.794323,-1.811285
4692,BD150YG,412529,433129,E08000032,E02002222,53.794323,-1.811285
4693,BD150ZX,412529,433129,E08000032,E02002222,53.794323,-1.811285
4694,BD157AA,412426,434128,E08000032,E02002218,53.803305,-1.812809
4695,BD157AB,412605,434187,E08000032,E02002222,53.803831,-1.810088
4696,BD157AD,412551,434233,E08000032,E02002218,53.804245,-1.810906
4697,BD157AE,412447,434308,E08000032,E02002218,53.804922,-1.812483
